"Unnamed: 0","Unnamed: 1","Unnamed: 2","Unnamed: 3","Unnamed: 4","Unnamed: 5","Unnamed: 6","Unnamed: 7","Unnamed: 8","Unnamed: 9","Unnamed: 10","Unnamed: 11","Unnamed: 12","Unnamed: 13","Unnamed: 14","Unnamed: 15"
"back to the top"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"NATIONAL INSTITUTE OF TRANSPORT TEST 2 TIMETABLE FOR ACADEMIC YEAR 2022_2023"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
""," HDBA II (330)"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
""," 07:00-08:00"," 08:00-08:30"," 08:30-09:30"," 09:30-10:00"," 10:00-11:00"," 11:00-11:30"," 11:30-12:30"," 12:30-13:00"," 13:00-14:00"," 14:00-14:30"," 14:30-15:30"," 15:30-16:00"," 16:00-17:00"," 17:00-17:30"," 17:30-18:30"
"Monday 09/01/2023"," GSU 07309 Bussiness Law"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"
""," MPH 01 - B 22(350)"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"Tuesday 10/01/2023"," ---"," -X-"," ---"," -X-"," ---"," -X-"," BBU 07312 Business Environment"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," "BBU 07310 Organisation Behaviour"," "," ""
""," "," "," "," "," "," "," MPH 01 - B 22(350)"," "," "," "," "," "," "," "," MPH 01 - B 22(350)"
"Wednesday 11/01/2023"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," GSU 07303 Development Studies"," -X-"," ---"
""," "," "," "," "," "," "," "," "," "," "," "," "," MPH 01 - B 22(350)"," "," "
"Thursday 12/01/2023"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"
"Friday 13/01/2023"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"
"Saturday 14/01/2023"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"
"Sunday 15/01/2023"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"
"Monday 16/01/2023"," ---"," -X-"," BBU 07311 Corporate Governance"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"
""," "," "," MPH 01 - B 22(350)"," "," "," "," "," "," "," "," "," "," "," "," "
""," Timetable generated with FET 5.30.3 on 1/3/23 1:09 PM"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"back to the top"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"NATIONAL INSTITUTE OF TRANSPORT TEST 2 TIMETABLE FOR ACADEMIC YEAR 2022_2023"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
""," HDCS I(103)"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
""," 07:00-08:00"," 08:00-08:30"," 08:30-09:30"," 09:30-10:00"," 10:00-11:00"," 11:00-11:30"," 11:30-12:30"," 12:30-13:00"," 13:00-14:00"," 14:00-14:30"," 14:30-15:30"," 15:30-16:00"," 16:00-17:00"," 17:00-17:30"," 17:30-18:30"
"Monday 09/01/2023"," ---"," -X-"," ---"," -X-"," GSU 07101 Business Communication Skills"," -X-"," ---"," -X-"," "HDCS I(103)","  CICT (65)""," -X-"," ---"," -X-"," ---"," -X-"," ---"
""," "," "," "," "," CLASS VII (154)"," "," "," "," ITU 07102 Fundamentals of Computers/ITT 05104 Computer Architecture"," "," "," "," "," "," "
""," "," "," "," "," "," "," "," "," LR 01 - B 04 (80)+LR 01 - B 05 (120)"," "," "," "," "," "," "
"Tuesday 10/01/2023"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"
"Wednesday 11/01/2023"," GSU 07102C Development Studies"," -X-"," ITU 07103 Programming Principles"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"
""," LR 01 - B 20(160)"," "," LR 01 - B 20(160)"," "," "," "," "," "," "," "," "," "," "," "," "
"Thursday 12/01/2023"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"
"Friday 13/01/2023"," ---"," -X-"," GSU 07103C Computing Mathematics"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"
""," "," "," LR 01 - B 20(160)"," "," "," "," "," "," "," "," "," "," "," "," "
"Saturday 14/01/2023"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"
"Sunday 15/01/2023"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"
"Monday 16/01/2023"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ITU 07101 Business Information Systems"," -X-"," ---"," -X-"," ---"," -X-"," ---"
""," "," "," "," "," "," "," "," "," LR 01 - B 20(160)"," "," "," "," "," "," "
""," Timetable generated with FET 5.30.3 on 1/3/23 1:09 PM"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"back to the top"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"NATIONAL INSTITUTE OF TRANSPORT TEST 2 TIMETABLE FOR ACADEMIC YEAR 2022_2023"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
""," HDCS II(28)"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
""," 07:00-08:00"," 08:00-08:30"," 08:30-09:30"," 09:30-10:00"," 10:00-11:00"," 11:00-11:30"," 11:30-12:30"," 12:30-13:00"," 13:00-14:00"," 14:00-14:30"," 14:30-15:30"," 15:30-16:00"," 16:00-17:00"," 17:00-17:30"," 17:30-18:30"
"Monday 09/01/2023"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," "HDIT II (208)","  HDCS II(28)""," -X-"," "HDCS II(28)","  HDIT II (208)""," -X-"," ---"
""," "," "," "," "," "," "," "," "," "," "," ITU 07305 Data Structure and Alogarithms"," "," ITU 07306 Data Communications"," "," "
""," "," "," "," "," "," "," "," "," "," "," LWF 04 - B 15(125)+RWF 04 - B 15(125)"," "," LWF 04 - B 15(125)+RWF 04 - B 15(125)"," "," "
"Tuesday 10/01/2023"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ITU 07301 Database Technologies"," -X-"," ---"," -X-"," ---"," -X-"," ---"
""," "," "," "," "," "," "," "," "," RWF 02 - B 15(40)"," "," "," "," "," "," "
"Wednesday 11/01/2023"," ---"," -X-"," CSU 07304 Electronic Concepts"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ITU 07302 System Analysis and Design"," -X-"," ---"
""," "," "," RWGF - B 15(50)"," "," "," "," "," "," "," "," "," "," RWF 02 - B 15(40)"," "," "
"Thursday 12/01/2023"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"
"Friday 13/01/2023"," ---"," -X-"," ---"," -X-"," ITU 07305 Data Structure and Alogarithms"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"
""," "," "," "," "," RWGF - B 15(50)"," "," "," "," "," "," "," "," "," "," "
"Saturday 14/01/2023"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"
"Sunday 15/01/2023"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"
"Monday 16/01/2023"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ITU 07303 Web Design and Internet"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"
""," "," "," "," "," "," "," RWF 02 - B 15(40)"," "," "," "," "," "," "," "," "
""," Timetable generated with FET 5.30.3 on 1/3/23 1:09 PM"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"back to the top"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"NATIONAL INSTITUTE OF TRANSPORT TEST 2 TIMETABLE FOR ACADEMIC YEAR 2022_2023"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
""," HDEMIT I(75)"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
""," 07:00-08:00"," 08:00-08:30"," 08:30-09:30"," 09:30-10:00"," 10:00-11:00"," 11:00-11:30"," 11:30-12:30"," 12:30-13:00"," 13:00-14:00"," 14:00-14:30"," 14:30-15:30"," 15:30-16:00"," 16:00-17:00"," 17:00-17:30"," 17:30-18:30"
"Monday 09/01/2023"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," GSU 07101M Communication Skills"," -X-"," ITU 07102M Fundamentals of Computer Programming"," -X-"," ---"
""," "," "," "," "," "," "," "," "," "," "," CLASS VI(88)"," "," CLASS VII (154)"," "," "
"Tuesday 10/01/2023"," ---"," -X-"," ---"," -X-"," "HDEMIT I(75)","  HDNMAR I""," -X-"," MTU 07101 Fundamentals of Mathematical Analysis"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"
""," "," "," "," "," MTU 07102 Introduction to Linear Algebra/NMU 07102 Linear Algebra"," "," CLASS VI(88)"," "," "," "," "," "," "," "," "
""," "," "," "," "," CLASS VII (154)"," "," "," "," "," "," "," "," "," "," "
"Wednesday 11/01/2023"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," MTU 07103 Introduction to Statistics"," -X-"," ---"
""," "," "," "," "," "," "," "," "," "," "," "," "," CLASS V(88)"," "," "
"Thursday 12/01/2023"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"
"Friday 13/01/2023"," ITU 07101M Introduction to Microcomputer and Application"," -X-"," ---"," -X-"," ---"," -X-"," EDU 07102 Educational Psychology"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"
""," CLASS V(88)"," "," "," "," "," "," CLASS VI(88)"," "," "," "," "," "," "," "," "
"Saturday 14/01/2023"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"
"Sunday 15/01/2023"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"
"Monday 16/01/2023"," ---"," -X-"," ---"," -X-"," ITU 07103 Basics in Digital Circuit"," -X-"," ---"," -X-"," EDU 07101 Principles of Education"," -X-"," ---"," -X-"," ---"," -X-"," ---"
""," "," "," "," "," CLASS VII (154)"," "," "," "," CLASS VI(88)"," "," "," "," "," "," "
""," Timetable generated with FET 5.30.3 on 1/3/23 1:09 PM"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"back to the top"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"NATIONAL INSTITUTE OF TRANSPORT TEST 2 TIMETABLE FOR ACADEMIC YEAR 2022_2023"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
""," HDEMIT II(100)"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
""," 07:00-08:00"," 08:00-08:30"," 08:30-09:30"," 09:30-10:00"," 10:00-11:00"," 11:00-11:30"," 11:30-12:30"," 12:30-13:00"," 13:00-14:00"," 14:00-14:30"," 14:30-15:30"," 15:30-16:00"," 16:00-17:00"," 17:00-17:30"," 17:30-18:30"
"Monday 09/01/2023"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"
"Tuesday 10/01/2023"," EDU 07307 Educational Research"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," EDU 07309 School Governance"," -X-"," ---"," -X-"," ---"
""," LR 01 - B 20(160)"," "," "," "," "," "," "," "," "," "," CLASS VII (154)"," "," "," "," "
"Wednesday 11/01/2023"," ---"," -X-"," MTU 07307 Functions of Several Variables"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," EDU 07306 Curriculum Development and Teaching"," -X-"," ---"," -X-"," ---"
""," "," "," CLASS VII (154)"," "," "," "," "," "," "," "," CLASS VII (154)"," "," "," "," "
"Thursday 12/01/2023"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"
"Friday 13/01/2023"," ITU 07307M Introduction to Computer Graphics and Image processing"," -X-"," ---"," -X-"," ---"," -X-"," MTU 07308 Mathematical Statistics"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"
""," LR 01 - B 20(160)"," "," "," "," "," "," LR 01 - B 20(160)"," "," "," "," "," "," "," "," "
"Saturday 14/01/2023"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"
"Sunday 15/01/2023"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"
"Monday 16/01/2023"," MTU 07306 Linear Programming"," -X-"," ITU 07306M Database Concepts"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"
""," CLASS VII (154)"," "," CLASS VII (154)"," "," "," "," "," "," "," "," "," "," "," "," "
""," Timetable generated with FET 5.30.3 on 1/3/23 1:09 PM"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"back to the top"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"NATIONAL INSTITUTE OF TRANSPORT TEST 2 TIMETABLE FOR ACADEMIC YEAR 2022_2023"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
""," HDHRM I (331)"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
""," 07:00-08:00"," 08:00-08:30"," 08:30-09:30"," 09:30-10:00"," 10:00-11:00"," 11:00-11:30"," 11:30-12:30"," 12:30-13:00"," 13:00-14:00"," 14:00-14:30"," 14:30-15:30"," 15:30-16:00"," 16:00-17:00"," 17:00-17:30"," 17:30-18:30"
"Monday 09/01/2023"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," BBU 07101 Management Principles and Practice"," -X-"," ---"
""," "," "," "," "," "," "," "," "," "," "," "," "," MPH 01 - B 22(350)"," "," "
"Tuesday 10/01/2023"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," HRU 07101 Organizational Development"," -X-"," ---"," -X-"," ---"
""," "," "," "," "," "," "," "," "," "," "," MPH 01 - B 22(350)"," "," "," "," "
"Wednesday 11/01/2023"," ---"," -X-"," GSU 07101 Business Communication Skills"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"
""," "," "," MPH 01 - B 22(350)"," "," "," "," "," "," "," "," "," "," "," "," "
"Thursday 12/01/2023"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"
"Friday 13/01/2023"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," GSU 07104 Business Mathematics & Statistics"," -X-"," ---"," -X-"," ---"," -X-"," ---"
""," "," "," "," "," "," "," "," "," MPH 01 - B 22(350)"," "," "," "," "," "," "
"Saturday 14/01/2023"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"
"Sunday 15/01/2023"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"
"Monday 16/01/2023"," ---"," -X-"," ---"," -X-"," ITU 07101 Computer Applications"," -X-"," ---"," -X-"," HRU 07102 Administrative Law"," -X-"," ---"," -X-"," ---"," -X-"," ---"
""," "," "," "," "," MPH 01 - B 22(350)"," "," "," "," MPH 01 - B 22(350)"," "," "," "," "," "," "
""," Timetable generated with FET 5.30.3 on 1/3/23 1:09 PM"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"back to the top"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"NATIONAL INSTITUTE OF TRANSPORT TEST 2 TIMETABLE FOR ACADEMIC YEAR 2022_2023"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
""," HDHRM II - STREAM A(200)"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
""," 07:00-08:00"," 08:00-08:30"," 08:30-09:30"," 09:30-10:00"," 10:00-11:00"," 11:00-11:30"," 11:30-12:30"," 12:30-13:00"," 13:00-14:00"," 14:00-14:30"," 14:30-15:30"," 15:30-16:00"," 16:00-17:00"," 17:00-17:30"," 17:30-18:30"
"Monday 09/01/2023"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"
"Tuesday 10/01/2023"," ---"," -X-"," ---"," -X-"," GSU 07303 Development Studies"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"
""," "," "," "," "," LR 01 - B 04 (80)+LR 01 - B 05 (120)"," "," "," "," "," "," "," "," "," "," "
"Wednesday 11/01/2023"," ---"," -X-"," ---"," -X-"," BBU 07206 Procurement and Supply Procedures"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"
""," "," "," "," "," LWF 03 - B 15(120)+RWF 03 - B 15(80)"," "," "," "," "," "," "," "," "," "," "
"Thursday 12/01/2023"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"
"Friday 13/01/2023"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"
"Saturday 14/01/2023"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"
"Sunday 15/01/2023"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"
"Monday 16/01/2023"," ---"," -X-"," BBU 07311 Corporate Governance"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," BBU 07312 Business Environment"," -X-"," ---"," -X-"," ---"
""," "," "," LWF 02 - B 15(120)+RWF 02 - B 15(80)"," "," "," "," "," "," "," "," LWF 02 - B 15(120)+RWF 02 - B 15(80)"," "," "," "," "
""," Timetable generated with FET 5.30.3 on 1/3/23 1:09 PM"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"back to the top"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"NATIONAL INSTITUTE OF TRANSPORT TEST 2 TIMETABLE FOR ACADEMIC YEAR 2022_2023"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
""," HDHRM II - STREAM B(181)"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
""," 07:00-08:00"," 08:00-08:30"," 08:30-09:30"," 09:30-10:00"," 10:00-11:00"," 11:00-11:30"," 11:30-12:30"," 12:30-13:00"," 13:00-14:00"," 14:00-14:30"," 14:30-15:30"," 15:30-16:00"," 16:00-17:00"," 17:00-17:30"," 17:30-18:30"
"Monday 09/01/2023"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"
"Tuesday 10/01/2023"," ---"," -X-"," ---"," -X-"," GSU 07303 Development Studies"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"
""," "," "," "," "," LWF 03 - B 15(120)+RWF 03 - B 15(80)"," "," "," "," "," "," "," "," "," "," "
"Wednesday 11/01/2023"," ---"," -X-"," ---"," -X-"," BBU 07206 Procurement and Supply Procedures"," -X-"," ---"," -X-"," ---"," -X-"," HRU 07307 Principles of Business Accounting"," -X-"," ---"," -X-"," ---"
""," "," "," "," "," CLASS I (125)+CLASS II (125)"," "," "," "," "," "," LR 01 - B 04 (80)+LR 01 - B 05 (120)"," "," "," "," "
"Thursday 12/01/2023"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"
"Friday 13/01/2023"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"
"Saturday 14/01/2023"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"
"Sunday 15/01/2023"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"
"Monday 16/01/2023"," ---"," -X-"," BBU 07311 Corporate Governance"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," BBU 07312 Business Environment"," -X-"," ---"," -X-"," ---"
""," "," "," CLASS III(125)+CLASS IV(125)"," "," "," "," "," "," "," "," LR 01 - B 04 (80)+LR 01 - B 05 (120)"," "," "," "," "
""," Timetable generated with FET 5.30.3 on 1/3/23 1:09 PM"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"back to the top"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"NATIONAL INSTITUTE OF TRANSPORT TEST 2 TIMETABLE FOR ACADEMIC YEAR 2022_2023"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
""," HDIT I (280)"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
""," 07:00-08:00"," 08:00-08:30"," 08:30-09:30"," 09:30-10:00"," 10:00-11:00"," 11:00-11:30"," 11:30-12:30"," 12:30-13:00"," 13:00-14:00"," 14:00-14:30"," 14:30-15:30"," 15:30-16:00"," 16:00-17:00"," 17:00-17:30"," 17:30-18:30"
"Monday 09/01/2023"," ---"," -X-"," ---"," -X-"," GSU 07101 Business Communication Skills"," -X-"," ---"," -X-"," ITU 07102 Computer Design and Architecture"," -X-"," ---"," -X-"," ---"," -X-"," ---"
""," "," "," "," "," MPH 01 - B 22(350)"," "," "," "," LR 01 - B 18(160)+LR 01 - B 19(144)"," "," "," "," "," "," "
"Tuesday 10/01/2023"," ---"," -X-"," ---"," -X-"," MTU 07102 Introduction to Linear Algebra/NMU 07102 Linear Algebra"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"
""," "," "," "," "," LR 01 - B 18(160)+LR 01 - B 19(144)"," "," "," "," "," "," "," "," "," "," "
"Wednesday 11/01/2023"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"
"Thursday 12/01/2023"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"
"Friday 13/01/2023"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," MTU 07101 Fundamentals of Mathematical Analysis"," -X-"," ITU 07103 Programming Principles"
""," "," "," "," "," "," "," "," "," "," "," "," "," LR 01 - B 18(160)+LR 01 - B 19(144)"," "," LR 01 - B 18(160)+LR 01 - B 19(144)"
"Saturday 14/01/2023"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"
"Sunday 15/01/2023"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"
"Monday 16/01/2023"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ITU 07101 Business Information Systems"," -X-"," ---"," -X-"," ---"," -X-"," ---"
""," "," "," "," "," "," "," "," "," LR 01 - B 18(160)+LR 01 - B 19(144)"," "," "," "," "," "," "
""," Timetable generated with FET 5.30.3 on 1/3/23 1:09 PM"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"back to the top"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"NATIONAL INSTITUTE OF TRANSPORT TEST 2 TIMETABLE FOR ACADEMIC YEAR 2022_2023"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
""," HDIT II (208)"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
""," 07:00-08:00"," 08:00-08:30"," 08:30-09:30"," 09:30-10:00"," 10:00-11:00"," 11:00-11:30"," 11:30-12:30"," 12:30-13:00"," 13:00-14:00"," 14:00-14:30"," 14:30-15:30"," 15:30-16:00"," 16:00-17:00"," 17:00-17:30"," 17:30-18:30"
"Monday 09/01/2023"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," "HDIT II (208)","  HDCS II(28)""," -X-"," "HDCS II(28)","  HDIT II (208)""," -X-"," ---"
""," "," "," "," "," "," "," "," "," "," "," ITU 07305 Data Structure and Alogarithms"," "," ITU 07306 Data Communications"," "," "
""," "," "," "," "," "," "," "," "," "," "," LWF 04 - B 15(125)+RWF 04 - B 15(125)"," "," LWF 04 - B 15(125)+RWF 04 - B 15(125)"," "," "
"Tuesday 10/01/2023"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ITU 07307 Database Systems"," -X-"," ---"," -X-"," ITU 07308 Electronic Commerce"," -X-"," ---"
""," "," "," "," "," "," "," "," "," LWF 04 - B 15(125)+RWF 04 - B 15(125)"," "," "," "," CLASS III(125)+CLASS IV(125)"," "," "
"Wednesday 11/01/2023"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," ---"," -X-"," GSU 07303 Development Studies"," -X-"," ---"
""," "," "," "," "," "," "," "," "," "," "," "," "," CLASS I (125)+CLASS II (125)"," "," "
"Thursday 12/01/2023"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"
"Friday 13/01/2023"," ---"," -X-"," ---"," -X-"," ---"," -X-"," MTU 07308 Mathematical Statistics"," -X-"," ---"," -X-"," ITU 07310 Computerized Accounting"," -X-"," ---"," -X-"," ---"
""," "," "," "," "," "," "," CLASS III(125)+CLASS IV(125)"," "," "," "," LWF 04 - B 15(125)+RWF 04 - B 15(125)"," "," "," "," "
"Saturday 14/01/2023"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"," -X-"
